,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,host_symbols
chr13:99529466-99541667_+,7.70458485376182,-1.47964120512634,0.494279729617123,-2.99353001239297,0.00275770384573484,0.0311370496279207,TM9SF2
chr2:207724799-207737446_+,44.512125005445,-0.988426022480691,0.330179581368695,-2.99360129534166,0.00275705971390105,0.0311370496279207,CCNYL1
chr1:171522176-171535597_+,19.5181243207148,-1.48868023088719,0.49739070112894,-2.99297961845346,0.00276268198325069,0.0311795340590981,PRRC2C
chr4:39327523-39327756_-,77.3811555035508,-0.821703091508878,0.2745739525086,-2.99264764192496,0.00276568857233159,0.0311997400818039,RFC1
chr4:39745751-39755739_+,20.7194318300263,-0.941476457688718,0.314637015579059,-2.99226222940114,0.0027691828604761,0.0312117082248653,UBE2K
chr22:16622840-16638740_+,41.8685879852322,-1.85703592028917,0.620606836789936,-2.99229046507869,0.00276892672887042,0.0312117082248653,TPTEP1
chr19:5641593-5657347_+,4.87056883238172,1.75459061976797,0.586500761454628,2.99162547618227,0.00277496472921449,0.0312631401838117,SAFB
chr6:80022323-80035417_+,8.39168589466633,-1.6109491551656,0.538530717545247,-2.99137839807671,0.00277721122427581,0.0312747144584493,TTK
chr6:17665238-17669028_-,196.823965382507,-0.502509327600301,0.168017633987902,-2.99081302166465,0.00278235801677914,0.0313053330970856,NUP153
chr5:61472680-61473037_+,50.5744377881974,-0.754307234743987,0.252208207124566,-2.99081161292834,0.00278237085180506,0.0313053330970856,ZSWIM6
chr18:46890579-46891054_-,17.2278854797344,-1.32461394216653,0.442961269741961,-2.99036063116344,0.00278648253690335,0.031337850293372,PIAS2
chr3:109057342-109069757_-,3.19173114771564,1.44189504894437,0.48242212357305,2.98886592983134,0.00280014971625436,0.0314777566481477,MORC1
chr2:11455341-11457233_-,29.1225273359262,-0.932646958100352,0.312079013311121,-2.98849624075992,0.00280353949171214,0.0315020580731019,E2F6
chr20:2947981-2965202_+,664.642310085064,-0.479802447413931,0.160564822353348,-2.98821647470235,0.00280610723023181,0.0315171054190615,PTPRA
chr3:196885150-196886694_+,10.7255459174334,1.45386955807645,0.486691085391565,2.98725331471141,0.00281496370310047,0.0315889168309871,SENP5
chr15:101389463-101398576_-,4.8411174657088,1.50648192078698,0.504296765231458,2.9872924528785,0.00281460332187995,0.0315889168309871,PCSK6
chr8:60741258-60743097_+,40.7111257487277,1.17406818462279,0.393061339876563,2.98698463957687,0.0028174387807049,0.0316028670928827,CHD7
chr2:24556014-24564430_+,34.4431677685113,-1.1279519515581,0.377670404264084,-2.98660403045346,0.00282094841352033,0.031628404568198,NCOA1
chr8:123786494-123799885_+,7.21277777600584,-1.72189675853217,0.576574124015419,-2.98642739382825,0.00282257855248512,0.0316328560973791,FAM91A1
chr6:6167457-6222171_-,6.78471640920115,1.06258578802487,0.355886471446962,2.98574369434334,0.00282889637010223,0.0316621634302934,F13A1
chr1:150226607-150226795_-,13.3538512203974,-1.34185936352056,0.449407879286979,-2.98583853413857,0.0028280192194645,0.0316621634302934,ANP32E
chr3:151350058-151416422_+,4.67405153031136,1.85156539907318,0.620096081884408,2.98593307257557,0.00282714510318781,0.0316621634302934,MED12L
chr11:34082824-34083041_+,24.3373666378587,-1.08580482277535,0.363839227462536,-2.98429839560704,0.00284229436864712,0.0317982457212841,CAPRIN1
chr1:15536474-15536814_+,163.140902032109,-0.614789552637067,0.206032339753477,-2.98394685694818,0.00284556189898582,0.0318070585597748,DNAJC16
chr4:10097710-10099139_-,33.4194594358792,-1.39461882715867,0.467368545864284,-2.98398092789847,0.00284524506155854,0.0318070585597748,WDR1
chr4:122876320-122876424_+,4.42500674558404,-1.51482583188544,0.507824981405005,-2.98296832049174,0.00285467540430515,0.0318950296805923,FGF2
chr13:52657531-52659249_+,30.8192046055592,-0.833745739319504,0.279526502463407,-2.98270729956509,0.00285711089572706,0.0319033505331178,SUGT1
chr18:54877566-54879454_+,96.5435438573495,-0.690003221855583,0.231341158087744,-2.98262197509133,0.00285790743870521,0.0319033505331178,RAB27B
chr17:67910876-67913187_+,18.157201447249,1.61223355995464,0.540611178203335,2.98224236744925,0.00286145370770594,0.03192904391639,BPTF
chr1:176149005-176176007_-,12.6105145175119,-1.34396379536113,0.450678838112085,-2.98208764580796,0.00286290025889303,0.0319312958006012,COP1
chr19:5039835-5047669_+,4.03927927427328,1.45717087100823,0.488714120756115,2.98164266003562,0.0028670643212535,0.0319638422568953,KDM4B
chr18:31638643-31645479_-,7.19458468626175,-1.12331373752196,0.376833202682741,-2.98093089867053,0.00287373629731623,0.0319764005056726,B4GALT6
chr14:50770387-50771468_-,3.12543341775208,1.3714059148633,0.460018284452181,2.9811987071263,0.00287122422760607,0.0319764005056726,NIN
chr2:70227734-70230854_-,12.2651270048979,-1.26899680227507,0.425660992375268,-2.98123818016263,0.00287085413619322,0.0319764005056726,TIA1
chr9:97354568-97355008_+,4.15134665219712,-1.48678778096718,0.498778516147201,-2.98085770103297,0.00287442324742061,0.0319764005056726,SUGT1P4-STRA6LP-CCDC180
chr11:36400996-36437476_+,22.2807164321582,1.68566641838794,0.565485808141945,2.98091728230395,0.00287386407375996,0.0319764005056726,PRR5L
chr4:53145332-53352766_-,7.01534213892257,1.31945538678197,0.442707362589559,2.9804234089625,0.00287850210494824,0.0320078953178315,SCFD2
chr6:106293027-106308491_-,4.87510423848307,-1.41445567090181,0.474663596986439,-2.97991183626036,0.00288331355697066,0.0320475054926206,ATG5
chr4:105424195-105424322_-,13.9704190771379,-1.19742292421014,0.401853695887579,-2.97974844194322,0.0028848518620772,0.0320507166816226,PPA2
chr12:69800208-69801721_+,331.429362338304,-0.59129243940426,0.19847832759326,-2.97912848508071,0.00289069537353749,0.0321017352456092,RAB3IP
chr11:36376628-36451335_+,6.20905329324274,1.64468481263369,0.552161745451305,2.97862868295851,0.00289541420965835,0.0321402253225295,PRR5L
chr1:93226332-93239896_+,16.3536322744618,1.81554283221409,0.609650683112061,2.97800508144494,0.00290131174552418,0.0321917604705588,CCDC18
chr15:43054741-43056442_-,5.32214536641897,-1.68142250854524,0.564640287106198,-2.9778649291261,0.00290263870475071,0.032192559746204,UBR1
chr2:33360596-33389306_+,11.9589435882816,1.41526295611649,0.475309399142936,2.97756147610051,0.00290551368999526,0.0322105197447918,LTBP1
chr10:119527305-119527424_-,7.73537923856572,1.13355287862652,0.380870979390638,2.97621226075063,0.00291832796789416,0.0323386036113991,RGS10
chr2:8882510-8958642_-,10.6291587085005,-1.74132996022204,0.58522387927569,-2.97549369034159,0.00292517367698256,0.0324004664661631,MBOAT2
chr21:25741572-25764787_+,40.0213985765856,1.51758532897488,0.510225877502896,2.97434018125876,0.00293619363117382,0.0324664548364233,GABPA
chr1:100136881-100137085_+,25.1086262562141,-0.930332129222125,0.312776741412418,-2.97442874115572,0.00293534624070361,0.0324664548364233,TRMT13
chr3:37075023-37108684_-,4.17550561683421,-1.55500682295059,0.522760562751988,-2.97460622271219,0.00293364867000407,0.0324664548364233,LRRFIP2
chr14:92709671-92711955_-,4.68054262698976,-1.57599048822978,0.529842289014939,-2.97445206036648,0.00293512314661717,0.0324664548364233,LGMN
chr14:90943077-91001159_-,3.97653417392495,-1.67056685079294,0.561716144776702,-2.97404101044138,0.00293905791553487,0.032470134671497,RPS6KA5
chr16:22459354-22462334_+,5.71081299609922,-1.42491701361617,0.479102211158178,-2.97413992344471,0.00293811063281975,0.032470134671497,SMG1P1
chr9:5069021-5080683_+,15.0108994205067,1.84065827370239,0.619358861448638,2.97187686860121,0.0029598536300416,0.0326717406073396,JAK2
chr18:3256061-3256241_-,4.5618853100879,1.36601482879072,0.45963331766973,2.97196651390765,0.00295898954991475,0.0326717406073396,LOC104968399
chr2:58058351-58058488_+,35.5239997953286,-1.11254879663283,0.374393318018204,-2.97160430779572,0.00296248222466186,0.0326866909717207,VRK2
chr4:53389808-53425965_+,17.1994994761164,-1.05517959680112,0.355112741879178,-2.97139322913997,0.00296451934464316,0.0326951052227563,FIP1L1
chr5:71504620-71504751_+,9.90027349085772,-1.36180152674428,0.458347436317165,-2.97111190952958,0.00296723634696305,0.0327110073092579,BDP1
chr14:90695499-90730196_-,64.1686843862582,0.738414028969643,0.248689543048532,2.96922025718444,0.00298556512720016,0.0328989270653203,TTC7B
chr8:38110378-38110833_+,26.5918506415738,-1.00196553777143,0.337539696600282,-2.96843763226453,0.00299317837412929,0.03295450851139,ASH2L
chr5:37221323-37227817_-,3.56745876704735,-1.51322910441649,0.509762423416092,-2.96849872588847,0.00299258342865074,0.03295450851139,CPLANE1
chr18:31638643-31666372_-,11.2783010548386,-1.72592368300035,0.581511268430262,-2.96799697047889,0.00299747284946809,0.0329876323498091,B4GALT6
chr3:9969718-9970661_-,5.28580274128274,1.51864205022191,0.511700896097346,2.96783152385373,0.00299908666263148,0.0329912393466919,EMC3
chr9:112062936-112078724_-,26.0078043756987,-1.07488924023497,0.362246653697855,-2.96728549252942,0.00300441843302388,0.0330215707208062,SUSD1
chr15:75913202-75917394_+,24.2630732789301,-0.995107669452021,0.335355722117522,-2.96731978559559,0.00300408332108157,0.0330215707208062,FBXO22
chr21:37472683-37478300_+,6.81304335753551,-1.52249944394918,0.513179263865252,-2.96679844871704,0.00300918150950783,0.0330438545197266,DYRK1A
chr7:107121951-107151023_+,43.4310681320324,1.23054661475064,0.414783701168051,2.96671882546339,0.00300996084506312,0.0330438545197266,PRKAR2B
chr20:49222956-49223433_+,7.29235830628892,-1.32945722668001,0.448129161546091,-2.96668313682879,0.00301031021761982,0.0330438545197266,DDX27
chr1:205723925-205729621_-,6.16157917912742,-1.32886780813188,0.448097004310303,-2.96558065630728,0.00302112114879337,0.0331221740837162,NUCKS1
chr19:20645683-20646405_-,380.068206844711,-0.607635593931542,0.204933688654135,-2.96503516782467,0.00302648329833668,0.0331221740837162,AC010636.2
chr22:41170405-41176528_+,4.06941536194429,-1.25774768716679,0.424112052591935,-2.9656023201419,0.0030209083724141,0.0331221740837162,EP300
chr1:179335505-179343635_+,33.7714355124654,-1.04469238720443,0.35231784552238,-2.96519861392621,0.00302487571366354,0.0331221740837162,SOAT1
chr2:105855050-105855289_+,39.5283423923385,0.804400413943203,0.271274939538271,2.96525884518618,0.00302428350164846,0.0331221740837162,NCK2
chr2:105855047-105855289_+,39.5283423923385,0.804400413943203,0.271274939538271,2.96525884518618,0.00302428350164846,0.0331221740837162,NCK2
chr9:35710560-35710886_-,3.23107895590623,1.24378579512357,0.419471108408597,2.9651286350621,0.00302556389992011,0.0331221740837162,TLN1
chr6:109447460-109447680_-,5.69777286590715,-1.73431789350289,0.585087312967724,-2.96420355571538,0.00303467474900551,0.0331976594184385,MICAL1
chr1:180031319-180048705_+,13.1618938258779,1.7602878927572,0.593992347511238,2.96348580942602,0.00304176086455059,0.0332609938014989,CEP350
chr22:23268407-23273774_+,31.4015236716351,1.61995373447012,0.546684266399079,2.96323460183058,0.00304424453251253,0.0332639973035093,BCR
chr5:179765325-179769089_+,19.1129503462057,1.36064379435129,0.459181206255263,2.96319574019085,0.00304462891937161,0.0332639973035093,MAML1
chr13:27095600-27116596_-,98.9126293460509,-1.10436914073351,0.372947785620377,-2.96118969816769,0.00306453123354751,0.0334671859234544,USP12
chr9:83298747-83299186_-,4.15757669001864,1.50181977796,0.50723447226377,2.96079990631833,0.00306841216994518,0.0334953095300442,FRMD3
chr17:42838730-42839380_+,35.0956650865738,-1.02946661950454,0.347812470463669,-2.95983240086867,0.00307806444981276,0.033583228538717,PSME3
chr13:60439687-60467379_+,238.407830686065,-0.416064997428839,0.140580354741852,-2.95962403987996,0.00308014677508817,0.033583228538717,TDRD3
chr2:62943801-62955660_+,8.59949519066568,1.78908734721462,0.604503223103642,2.95959935172732,0.00308039358950614,0.033583228538717,EHBP1
chr2:24665748-24683128_+,6.41185916638157,1.63576303649098,0.552776648139383,2.95917535951793,0.00308463517453157,0.033615185272837,NCOA1
chr8:94841490-94851686_+,4.58097268471167,1.54913154114559,0.523620996222317,2.95849775376057,0.00309142494781518,0.0336177720162369,INTS8
chr11:125602302-125604247_+,6.39320178110868,-1.34179819204386,0.453512741900094,-2.95867804380115,0.00308961706874987,0.0336177720162369,STT3A
chr16:81024714-81026638_+,28.6352201536131,-0.951035222202933,0.321405047748534,-2.95899280009758,0.00308646312444577,0.0336177720162369,CENPN
chr13:32208852-32218831_+,4.00102422829348,1.47474020102728,0.49846407623737,2.95856867391384,0.00309071367278144,0.0336177720162369,FRY
chr2:101262538-101266879_+,5.5432133211028,-1.81738615398433,0.614265931548447,-2.95863088060744,0.00309008990995218,0.0336177720162369,CNOT11
chr1:172131174-172131288_+,41.6436889979399,-0.838325373304121,0.283450556647557,-2.95757180094903,0.00310072525403128,0.0337046207379934,DNM3
chr22:36341369-36349255_-,57.4450384570724,1.00696584566731,0.340595834695628,2.95648314832499,0.00311169234844624,0.0338095060629782,MYH9
chr18:9195550-9221999_+,467.126414467225,-0.463471481444988,0.156776555093576,-2.95625504188654,0.00311399477112285,0.0338201980794303,ANKRD12
chr11:108838445-108852209_+,53.7431824584431,-0.995846243747959,0.3369266461815,-2.95567671786785,0.00311983912421268,0.0338693326506254,DDX10
chr17:16381901-16382130_+,8.13358394766969,1.2638379268434,0.427675854881778,2.95513041575088,0.00312536905761612,0.0339006733340492,UBB
chr6:47533601-47582065_+,4.46369370310126,1.31616485496197,0.445364199952678,2.95525517116514,0.00312410543642062,0.0339006733340492,CD2AP
chr16:68121986-68123121_+,127.092408299016,1.10293098702382,0.373265465235974,2.95481658429494,0.00312854985070092,0.0339208323415176,NFATC3
chr16:11020192-11024921_+,28.3241753543296,-0.822617984921684,0.278473677974943,-2.95402420402442,0.00313659404264144,0.0339936827105539,CLEC16A
chr1:222827427-222837066_+,18.8847746187703,-1.07987471731979,0.365699723508046,-2.95290001031689,0.00314803913700188,0.0341033141813806,DISP1
chr2:190900563-190924593_+,498.632805736411,-0.462458222597692,0.156618920312044,-2.95276089042307,0.00314945812072309,0.0341042841582564,GLS
chr1:224411426-224413335_-,5.03687796278902,-1.56783326255727,0.531004000310236,-2.95258277082898,0.0031512757415164,0.0341095681844389,WDR26
chr20:34768463-34768586_-,18.2508406924515,-1.3771995770995,0.466483721074483,-2.95229932981865,0.00315417008590048,0.0341264973486314,NCOA6
chr1:32030297-32038619_+,4.5684951874339,1.42830922971486,0.483890915301581,2.95171739032273,0.00316012012958025,0.0341764593946552,KHDRBS1
chr11:4074501-4086543_+,5.29868973851448,1.58161699383753,0.5359631620076,2.95098078739805,0.00316766620090906,0.0342436329759462,STIM1
chr14:34567685-34568013_-,19.8295877750738,-0.994147836869867,0.33693252796388,-2.95058432879014,0.00317173448571574,0.0342731696554616,SNX6
chrX:136241159-136244795_-,163.450882405641,-0.638104775499073,0.216307665876664,-2.94998687592936,0.0031778742821083,0.0343250564037576,MAP7D3
chr3:27437387-27448797_-,9.96327710630913,1.17827083868069,0.399446937842259,2.94975559218328,0.00318025400443279,0.0343363030200818,SLC4A7
chr4:150900048-150908857_-,3.59020964513853,1.28128669581571,0.434423687334192,2.94939418169903,0.00318397587755956,0.0343620248998886,LRBA
chr5:69174250-69175537_+,7.32027775653878,1.65365714160229,0.561058585068016,2.94738764473557,0.00320471187218013,0.0345567354590319,CCNB1
chr1:179043714-179050365_+,5.05765129513061,1.59703281088661,0.541843371749242,2.94740674916975,0.00320451386381612,0.0345567354590319,FAM20B
chr6:15410223-15487542_+,55.8777062126899,1.75406754767966,0.59524964299311,2.94677631196826,0.00321105393519207,0.0346105742014631,JARID2
chr19:11381237-11381691_-,14.4236032120849,1.15238548869309,0.391124023694055,2.94634289606948,0.00321555718686468,0.0346445562850229,EPOR
chr2:159729008-159748903_+,7.98890613002595,-1.91423498943565,0.649805589817002,-2.94585799111813,0.00322060223757755,0.0346843447525511,MARCH7
chr9:96320997-96336784_-,6.81262637161868,1.63460197094436,0.55491982552932,2.94565430129508,0.00322272361877693,0.034692626518038,AL160269.1
chr17:61921724-61925099_-,178.588289515467,-0.600833586921678,0.203988547785338,-2.94542803233224,0.00322508164912848,0.0347034477957604,INTS2
chr1:179050278-179066859_+,6.4059336622903,1.65313642938938,0.561556546867218,2.94384677484718,0.0032416044353825,0.034866615757177,FAM20B
chr6:119188404-119204882_-,3.44017306036436,1.50875326306556,0.512536491190815,2.94369920775819,0.00324315031310642,0.034868623211282,MAN1A1
chr13:49138746-49145935_+,202.236519464334,-0.586060377280662,0.1991263027989,-2.94315903546169,0.0032488147608261,0.0349148911015802,FNDC3A
chr5:149198218-149239888_+,4.15933579200097,1.30175308679574,0.442349544043641,2.94281548229044,0.00325242207527067,0.0349390215648737,ABLIM3
chr18:12370848-12371691_-,124.588011890201,-0.586927183414574,0.199511494525901,-2.94182139635256,0.00326288056144542,0.0350366994737377,AFG3L2
chr5:131698916-131704266_-,84.0092904161199,-0.890007834201244,0.302618590770615,-2.9410216733045,0.00327131644117997,0.0350979007384316,FNIP1
chr13:19705661-19709599_-,142.009923107031,-0.543449715635117,0.184779730949179,-2.94106779376459,0.00327082940006912,0.0350979007384316,PSPC1
chr2:207555627-207561160_+,3.55229947793211,-1.60133154723098,0.544517832479439,-2.94082480263206,0.00327339617713716,0.0351055318278008,CREB1
